,utdate,quarter,start,stop,start_jd,stop_jd,kpfcc,dark
694,2021-07-25,3,10:28,12:46,2459420.9364861283,2459421.031958172,False,False
695,2021-07-25,4,12:46,15:03,2459421.031958172,2459421.1274302155,False,False
696,2021-07-26,1,05:53,08:10,2459421.7452232614,2459421.840854999,False,False
697,2021-07-26,2,08:10,10:28,2459421.840854999,2459421.936486737,False,False
698,2021-07-26,3,10:28,12:46,2459421.936486737,2459422.0321184746,False,False
699,2021-07-26,4,12:46,15:03,2459422.0321184746,2459422.1277502123,True,False
700,2021-07-27,1,05:52,08:10,2459422.7448915294,2459422.8406860163,False,False
701,2021-07-27,2,08:10,10:28,2459422.8406860163,2459422.936480503,False,False
702,2021-07-27,3,10:28,12:46,2459422.936480503,2459423.0322749894,False,False
703,2021-07-27,4,12:46,15:04,2459423.0322749894,2459423.128069476,False,False
704,2021-07-28,1,05:52,08:10,2459423.7445470323,2459423.8405072233,True,True
705,2021-07-28,2,08:10,10:28,2459423.8405072233,2459423.936467414,True,False
706,2021-07-28,3,10:28,12:46,2459423.936467414,2459424.0324276043,False,False
707,2021-07-28,4,12:46,15:04,2459424.0324276043,2459424.1283877953,False,False
708,2021-07-29,1,05:51,08:10,2459424.7441899595,2459424.840318708,False,True
709,2021-07-29,2,08:10,10:28,2459424.840318708,2459424.936447457,False,False
710,2021-07-29,3,10:28,12:46,2459424.936447457,2459425.0325762057,True,False
711,2021-07-29,4,12:46,15:05,2459425.0325762057,2459425.1287049544,True,False
712,2021-07-30,1,05:51,08:09,2459425.7438205,2459425.8401205596,False,True
713,2021-07-30,2,08:09,10:28,2459425.8401205596,2459425.936420619,False,False
714,2021-07-30,3,10:28,12:47,2459425.936420619,2459426.032720678,False,False
715,2021-07-30,4,12:47,15:05,2459426.032720678,2459426.1290207375,True,False
716,2021-07-31,1,05:50,08:09,2459426.743438845,2459426.839912866,False,True
717,2021-07-31,2,08:09,10:28,2459426.839912866,2459426.936386887,False,False
718,2021-07-31,3,10:28,12:47,2459426.936386887,2459427.0328609077,False,False
719,2021-07-31,4,12:47,15:06,2459427.0328609077,2459427.1293349285,False,False
720,2021-08-01,1,05:49,08:09,2459427.743045187,2459427.8396957186,False,True
721,2021-08-01,2,08:09,10:28,2459427.8396957186,2459427.9363462497,False,True
722,2021-08-01,3,10:28,12:47,2459427.9363462497,2459428.032996781,True,False
723,2021-08-01,4,12:47,15:06,2459428.032996781,2459428.129647312,True,False
724,2021-08-02,1,05:49,08:08,2459428.742639721,2459428.83946921,True,True
725,2021-08-02,2,08:08,10:28,2459428.83946921,2459428.9362986987,False,True
726,2021-08-02,3,10:28,12:47,2459428.9362986987,2459429.0331281875,False,False
727,2021-08-02,4,12:47,15:07,2459429.0331281875,2459429.1299576764,False,False
728,2021-08-03,1,05:48,08:08,2459429.742222646,2459429.8392334376,False,True
729,2021-08-03,2,08:08,10:28,2459429.8392334376,2459429.9362442293,False,True
730,2021-08-03,3,10:28,12:47,2459429.9362442293,2459430.033255021,False,False
731,2021-08-03,4,12:47,15:07,2459430.033255021,2459430.130265813,False,False
732,2021-08-04,1,05:48,08:08,2459430.741794161,2459430.8389884997,True,True
733,2021-08-04,2,08:08,10:28,2459430.8389884997,2459430.936182839,False,True
734,2021-08-04,3,10:28,12:48,2459430.936182839,2459431.0333771775,False,False
735,2021-08-04,4,12:48,15:08,2459431.0333771775,2459431.130571516,False,False
736,2021-08-05,1,05:47,08:07,2459431.74135639,2459431.838735935,False,True
737,2021-08-05,2,08:07,10:28,2459431.838735935,2459431.93611548,False,True
738,2021-08-05,3,10:28,12:48,2459431.93611548,2459432.033495025,False,True
739,2021-08-05,4,12:48,15:08,2459432.033495025,2459432.1308745695,True,False
740,2021-08-06,1,05:46,08:07,2459432.7409090134,2459432.8384749084,False,True
741,2021-08-06,2,08:07,10:27,2459432.8384749084,2459432.9360408033,False,True
742,2021-08-06,3,10:27,12:48,2459432.9360408033,2459433.0336066983,False,True
743,2021-08-06,4,12:48,15:08,2459433.0336066983,2459433.131172593,False,False
744,2021-08-07,1,05:46,08:07,2459433.740450841,2459433.8382050493,False,True
745,2021-08-07,2,08:07,10:27,2459433.8382050493,2459433.9359592577,False,True
746,2021-08-07,3,10:27,12:48,2459433.9359592577,2459434.033713466,False,True
747,2021-08-07,4,12:48,15:09,2459434.033713466,2459434.1314676744,False,True
748,2021-08-08,1,05:45,08:06,2459434.7399820713,2459434.8379264604,False,True
749,2021-08-08,2,08:06,10:27,2459434.8379264604,2459434.93587085,False,True
750,2021-08-08,3,10:27,12:48,2459434.93587085,2459435.033815239,False,True
751,2021-08-08,4,12:48,15:09,2459435.033815239,2459435.131759628,False,True
752,2021-08-09,1,05:44,08:06,2459435.7395029063,2459435.8376392485,False,True
753,2021-08-09,2,08:06,10:27,2459435.8376392485,2459435.935775591,False,True
754,2021-08-09,3,10:27,12:48,2459435.935775591,2459436.033911933,False,True
755,2021-08-09,4,12:48,15:10,2459436.033911933,2459436.1320482753,False,True
756,2021-08-10,1,05:44,08:05,2459436.7390135503,2459436.837343524,False,False
757,2021-08-10,2,08:05,10:27,2459436.837343524,2459436.935673498,False,True
758,2021-08-10,3,10:27,12:48,2459436.935673498,2459437.034003472,False,True
759,2021-08-10,4,12:48,15:10,2459437.034003472,2459437.132333446,True,True
760,2021-08-11,1,05:43,08:05,2459437.738514211,2459437.8370394036,True,False
761,2021-08-11,2,08:05,10:27,2459437.8370394036,2459437.9355645967,False,True
762,2021-08-11,3,10:27,12:49,2459437.9355645967,2459438.0340897893,False,True
763,2021-08-11,4,12:49,15:10,2459438.0340897893,2459438.132614982,False,True
764,2021-08-12,1,05:42,08:04,2459438.738005106,2459438.8367270143,False,False
765,2021-08-12,2,08:04,10:27,2459438.8367270143,2459438.9354489227,False,True
766,2021-08-12,3,10:27,12:49,2459438.9354489227,2459439.034170831,False,True
767,2021-08-12,4,12:49,15:11,2459439.034170831,2459439.1328927395,False,True
768,2021-08-13,1,05:41,08:04,2459439.737486461,2459439.8364064936,True,False
769,2021-08-13,2,08:04,10:26,2459439.8364064936,2459439.935326526,True,False
770,2021-08-13,3,10:26,12:49,2459439.935326526,2459440.0342465583,False,True
771,2021-08-13,4,12:49,15:11,2459440.0342465583,2459440.1331665907,False,True
772,2021-08-14,1,05:41,08:03,2459440.736958517,2459440.8360779947,True,False
773,2021-08-14,2,08:03,10:26,2459440.8360779947,2459440.935197472,True,False
774,2021-08-14,3,10:26,12:49,2459440.935197472,2459441.0343169495,False,True
775,2021-08-14,4,12:49,15:12,2459441.0343169495,2459441.133436427,False,True
776,2021-08-15,1,05:40,08:03,2459441.7364215315,2459441.8357416894,False,False
777,2021-08-15,2,08:03,10:26,2459441.8357416894,2459441.935061847,False,False
778,2021-08-15,3,10:26,12:49,2459441.935061847,2459442.0343820043,True,True
779,2021-08-15,4,12:49,15:12,2459442.0343820043,2459442.133702162,True,True
780,2021-08-16,1,05:39,08:02,2459442.735875778,2459442.8353977664,True,False
781,2021-08-16,2,08:02,10:26,2459442.8353977664,2459442.9349197554,False,False
782,2021-08-16,3,10:26,12:49,2459442.9349197554,2459443.034441744,False,True
783,2021-08-16,4,12:49,15:12,2459443.034441744,2459443.1339637325,False,True
784,2021-08-17,1,05:38,08:02,2459443.735321547,2459443.8350464343,True,False
785,2021-08-17,2,08:02,10:26,2459443.8350464343,2459443.934771322,False,False
786,2021-08-17,3,10:26,12:49,2459443.934771322,2459444.0344962096,False,False
787,2021-08-17,4,12:49,15:13,2459444.0344962096,2459444.134221097,False,True
788,2021-08-18,1,05:38,08:01,2459444.7347599515,2459444.834688524,True,False
789,2021-08-18,2,08:01,10:25,2459444.834688524,2459444.934617096,False,False
790,2021-08-18,3,10:25,12:49,2459444.934617096,2459445.0345456684,False,False
791,2021-08-18,4,12:49,15:13,2459445.0345456684,2459445.1344742407,False,True
792,2021-08-19,1,05:37,08:01,2459445.734192915,2459445.834325479,False,False
793,2021-08-19,2,08:01,10:25,2459445.834325479,2459445.934458043,False,False
794,2021-08-19,3,10:25,12:49,2459445.934458043,2459446.034590607,True,False
795,2021-08-19,4,12:49,15:14,2459446.034590607,2459446.134723171,True,False
796,2021-08-20,1,05:36,08:00,2459446.7336182944,2459446.833955701,False,False
797,2021-08-20,2,08:00,10:25,2459446.833955701,2459446.934293107,False,False
798,2021-08-20,3,10:25,12:49,2459446.934293107,2459447.0346305138,False,False
799,2021-08-20,4,12:49,15:14,2459447.0346305138,2459447.13496792,False,False
800,2021-08-21,1,05:35,08:00,2459447.7330364226,2459447.833579451,False,False
801,2021-08-21,2,08:00,10:25,2459447.833579451,2459447.9341224795,False,False
802,2021-08-21,3,10:25,12:49,2459447.9341224795,2459448.0346655077,False,False
803,2021-08-21,4,12:49,15:14,2459448.0346655077,2459448.135208536,True,False
804,2021-08-22,1,05:34,07:59,2459448.7324476345,2459448.8331969967,True,False
805,2021-08-22,2,07:59,10:24,2459448.8331969967,2459448.933946359,False,False
806,2021-08-22,3,10:24,12:49,2459448.933946359,2459449.034695721,False,False
807,2021-08-22,4,12:49,15:15,2459449.034695721,2459449.1354450835,False,False
808,2021-08-23,1,05:33,07:59,2459449.731852264,2459449.8328086073,False,False
809,2021-08-23,2,07:59,10:24,2459449.8328086073,2459449.9337649504,False,False
810,2021-08-23,3,10:24,12:49,2459449.9337649504,2459450.034721293,True,False
811,2021-08-23,4,12:49,15:15,2459450.034721293,2459450.135677636,True,False
812,2021-08-24,1,05:33,07:58,2459450.7312506456,2459450.8324145526,False,False
813,2021-08-24,2,07:58,10:24,2459450.8324145526,2459450.9335784595,False,False
814,2021-08-24,3,10:24,12:50,2459450.9335784595,2459451.034742366,False,False
815,2021-08-24,4,12:50,15:15,2459451.034742366,2459451.135906273,False,False
816,2021-08-25,1,05:32,07:58,2459451.7306431103,2459451.8320151013,False,False
817,2021-08-25,2,07:58,10:24,2459451.8320151013,2459451.933387093,False,False
818,2021-08-25,3,10:24,12:50,2459451.933387093,2459452.0347590838,False,False
819,2021-08-25,4,12:50,15:16,2459452.0347590838,2459452.1361310747,True,False
820,2021-08-26,1,05:31,07:57,2459452.730029987,2459452.831610521,False,False
821,2021-08-26,2,07:57,10:23,2459452.831610521,2459452.933191055,False,False
822,2021-08-26,3,10:23,12:50,2459452.933191055,2459453.0347715886,False,False
823,2021-08-26,4,12:50,15:16,2459453.0347715886,2459453.1363521223,False,False
824,2021-08-27,1,05:30,07:56,2459453.729411601,2459453.8312010746,False,False
825,2021-08-27,2,07:56,10:23,2459453.8312010746,2459453.9329905477,False,False
826,2021-08-27,3,10:23,12:50,2459453.9329905477,2459454.034780021,True,False
827,2021-08-27,4,12:50,15:16,2459454.034780021,2459454.1365694944,True,False
828,2021-08-28,1,05:29,07:56,2459454.728788274,2459454.8307870226,False,True
829,2021-08-28,2,07:56,10:23,2459454.8307870226,2459454.9327857713,False,False
830,2021-08-28,3,10:23,12:50,2459454.9327857713,2459455.0347845196,True,False
831,2021-08-28,4,12:50,15:16,2459455.0347845196,2459455.1367832683,True,False
832,2021-08-29,1,05:28,07:55,2459455.7281604414,2459455.8303687116,False,True
833,2021-08-29,2,07:55,10:22,2459455.8303687116,2459455.9325769823,False,False
834,2021-08-29,3,10:22,12:50,2459455.9325769823,2459456.0347852525,True,False
835,2021-08-29,4,12:50,15:17,2459456.0347852525,2459456.1369935228,True,False
836,2021-08-30,1,05:27,07:55,2459456.7275308105,2459456.829948192,False,True
837,2021-08-30,2,07:55,10:22,2459456.829948192,2459456.932365573,False,False
838,2021-08-30,3,10:22,12:50,2459456.932365573,2459457.0347829545,False,False
839,2021-08-30,4,12:50,15:17,2459457.0347829545,2459457.1372003355,False,False
840,2021-08-31,1,05:26,07:54,2459457.726897083,2459457.8295237585,False,True
841,2021-08-31,2,07:54,10:22,2459457.8295237585,2459457.932150434,False,True
842,2021-08-31,3,10:22,12:50,2459457.932150434,2459458.034777109,False,False
843,2021-08-31,4,12:50,15:17,2459458.034777109,2459458.1374037843,False,False
844,2021-09-01,1,05:25,07:53,2459458.726259566,2459458.829095642,True,True
845,2021-09-01,2,07:53,10:21,2459458.829095642,2459458.9319317187,True,True
846,2021-09-01,3,10:21,12:50,2459458.9319317187,2459459.034767795,False,False
847,2021-09-01,4,12:50,15:18,2459459.034767795,2459459.137603871,False,False
848,2021-09-02,1,05:24,07:53,2459459.725618563,2459459.828663947,True,True
849,2021-09-02,2,07:53,10:21,2459459.828663947,2459459.931709331,False,True
850,2021-09-02,3,10:21,12:50,2459459.931709331,2459460.034754715,False,False
851,2021-09-02,4,12:50,15:18,2459460.034754715,2459460.137800099,False,False
852,2021-09-03,1,05:23,07:52,2459460.724974376,2459460.8282290963,False,True
853,2021-09-03,2,07:52,10:21,2459460.8282290963,2459460.9314838164,False,True
854,2021-09-03,3,10:21,12:50,2459460.9314838164,2459461.0347385365,False,True
855,2021-09-03,4,12:50,15:18,2459461.0347385365,2459461.1379932566,False,False
856,2021-09-04,1,05:23,07:52,2459461.7243273016,2459461.8277913304,False,True
857,2021-09-04,2,07:52,10:21,2459461.8277913304,2459461.9312553597,False,True
858,2021-09-04,3,10:21,12:49,2459461.9312553597,2459462.0347193885,False,True
859,2021-09-04,4,12:49,15:18,2459462.0347193885,2459462.1381834173,True,False
860,2021-09-05,1,05:22,07:51,2459462.723677629,2459462.827350885,True,True
861,2021-09-05,2,07:51,10:20,2459462.827350885,2459462.9310241416,False,True
862,2021-09-05,3,10:20,12:49,2459462.9310241416,2459463.0346973976,False,True
863,2021-09-05,4,12:49,15:19,2459463.0346973976,2459463.1383706536,False,False
864,2021-09-06,1,05:21,07:50,2459463.723025646,2459463.8269079933,False,True
865,2021-09-06,2,07:50,10:20,2459463.8269079933,2459463.930790341,False,True
866,2021-09-06,3,10:20,12:49,2459463.930790341,2459464.034672688,False,True
867,2021-09-06,4,12:49,15:19,2459464.034672688,2459464.1385550355,False,True
868,2021-09-07,1,05:20,07:50,2459464.722371632,2459464.826462882,False,True
869,2021-09-07,2,07:50,10:19,2459464.826462882,2459464.9305541324,False,True
870,2021-09-07,3,10:19,12:49,2459464.9305541324,2459465.0346453823,False,True
871,2021-09-07,4,12:49,15:19,2459465.0346453823,2459465.1387366327,False,True
872,2021-09-08,1,05:19,07:49,2459465.721715863,2459465.8260157765,True,False
873,2021-09-08,2,07:49,10:19,2459465.8260157765,2459465.93031569,False,True
874,2021-09-08,3,10:19,12:49,2459465.93031569,2459466.0346156033,False,True
875,2021-09-08,4,12:49,15:20,2459466.0346156033,2459466.138915517,False,True
876,2021-09-09,1,05:18,07:48,2459466.7210597936,2459466.825567786,False,False
877,2021-09-09,2,07:48,10:19,2459466.825567786,2459466.9300757786,False,True
878,2021-09-09,3,10:19,12:49,2459466.9300757786,2459467.0345837707,False,True
879,2021-09-09,4,12:49,15:20,2459467.0345837707,2459467.139091763,True,True
880,2021-09-10,1,05:17,07:48,2459467.7204030966,2459467.8251186865,False,False
881,2021-09-10,2,07:48,10:18,2459467.8251186865,2459467.929834276,False,True
882,2021-09-10,3,10:18,12:49,2459467.929834276,2459468.034549866,False,True
883,2021-09-10,4,12:49,15:20,2459468.034549866,2459468.1392654553,True,True
884,2021-09-11,1,05:16,07:47,2459468.719745357,2459468.82466819,False,False
885,2021-09-11,2,07:47,10:18,2459468.82466819,2459468.929591023,False,True
886,2021-09-11,3,10:18,12:49,2459468.929591023,2459469.0345138554,False,True
887,2021-09-11,4,12:49,15:20,2459469.0345138554,2459469.1394366883,True,True
888,2021-09-12,1,05:15,07:46,2459469.7190868654,2459469.824216542,False,False
889,2021-09-12,2,07:46,10:18,2459469.824216542,2459469.9293462182,False,False
890,2021-09-12,3,10:18,12:49,2459469.9293462182,2459470.034475894,False,True
891,2021-09-12,4,12:49,15:21,2459470.034475894,2459470.1396055706,False,True
892,2021-09-13,1,05:14,07:46,2459470.718427926,2459470.8237640015,False,False
893,2021-09-13,2,07:46,10:17,2459470.8237640015,2459470.9291000767,False,False
894,2021-09-13,3,10:17,12:49,2459470.9291000767,2459471.0344361523,False,True
895,2021-09-13,4,12:49,15:21,2459471.0344361523,2459471.1397722275,False,True
896,2021-09-14,1,05:13,07:45,2459471.7177688535,2459471.823310841,False,False
897,2021-09-14,2,07:45,10:17,2459471.823310841,2459471.928852828,False,False
898,2021-09-14,3,10:17,12:49,2459471.928852828,2459472.034394815,False,True
899,2021-09-14,4,12:49,15:21,2459472.034394815,2459472.1399368024,True,True
900,2021-09-15,1,05:12,07:44,2459472.717109976,2459472.8228573464,False,False
901,2021-09-15,2,07:44,10:17,2459472.8228573464,2459472.928604717,False,False
902,2021-09-15,3,10:17,12:49,2459472.928604717,2459473.034352087,False,False
903,2021-09-15,4,12:49,15:21,2459473.034352087,2459473.1400994575,True,True
904,2021-09-16,1,05:11,07:44,2459473.71645163,2459473.8224038156,False,False
905,2021-09-16,2,07:44,10:16,2459473.8224038156,2459473.9283560007,False,False
906,2021-09-16,3,10:16,12:49,2459473.9283560007,2459474.034308186,False,False
907,2021-09-16,4,12:49,15:21,2459474.034308186,2459474.1402603714,True,True
908,2021-09-17,1,05:10,07:43,2459474.7157941577,2459474.821950553,False,False
909,2021-09-17,2,07:43,10:16,2459474.821950553,2459474.928106948,False,False
910,2021-09-17,3,10:16,12:49,2459474.928106948,2459475.0342633426,False,False
911,2021-09-17,4,12:49,15:22,2459475.0342633426,2459475.140419738,True,False
912,2021-09-18,1,05:09,07:42,2459475.715137907,2459475.8214978715,False,False
913,2021-09-18,2,07:42,10:16,2459475.8214978715,2459475.927857836,False,False
914,2021-09-18,3,10:16,12:49,2459475.927857836,2459476.0342178,False,False
915,2021-09-18,4,12:49,15:22,2459476.0342178,2459476.1405777647,True,False
916,2021-09-19,1,05:08,07:42,2459476.714483671,2459476.82104642,True,False
917,2021-09-19,2,07:42,10:15,2459476.82104642,2459476.927609169,False,False
918,2021-09-19,3,10:15,12:49,2459476.927609169,2459477.034171918,False,False
919,2021-09-19,4,12:49,15:22,2459477.034171918,2459477.140734667,False,False
920,2021-09-20,1,05:07,07:41,2459477.713831851,2459477.8205965552,False,False
921,2021-09-20,2,07:41,10:15,2459477.8205965552,2459477.9273612592,False,False
922,2021-09-20,3,10:15,12:49,2459477.9273612592,2459478.034125963,False,False
923,2021-09-20,4,12:49,15:22,2459478.034125963,2459478.1408906677,True,False
924,2021-09-21,1,05:06,07:41,2459478.7131821727,2459478.8201481276,True,False
925,2021-09-21,2,07:41,10:15,2459478.8201481276,2459478.9271140825,False,False
926,2021-09-21,3,10:15,12:49,2459478.9271140825,2459479.034080037,False,False
927,2021-09-21,4,12:49,15:23,2459479.034080037,2459479.141045992,False,False
928,2021-09-22,1,05:06,07:40,2459479.712534982,2459479.8197014527,True,False
929,2021-09-22,2,07:40,10:14,2459479.8197014527,2459479.9268679232,False,False
930,2021-09-22,3,10:14,12:49,2459479.9268679232,2459480.0340343937,False,False
931,2021-09-22,4,12:49,15:23,2459480.0340343937,2459480.1412008647,False,False
932,2021-09-23,1,05:05,07:39,2459480.7118906206,2459480.8192568426,True,False
933,2021-09-23,2,07:39,10:14,2459480.8192568426,2459480.926623064,False,False
934,2021-09-23,3,10:14,12:48,2459480.926623064,2459481.033989286,False,False
935,2021-09-23,4,12:48,15:23,2459481.033989286,2459481.1413555075,False,False
936,2021-09-24,1,05:04,07:39,2459481.711249428,2459481.8188146055,True,False
937,2021-09-24,2,07:39,10:13,2459481.8188146055,2459481.926379783,True,False
938,2021-09-24,3,10:13,12:48,2459481.926379783,2459482.0339449607,False,False
939,2021-09-24,4,12:48,15:23,2459482.0339449607,2459482.1415101383,False,False
940,2021-09-25,1,05:03,07:38,2459482.7106117364,2459482.8183750445,False,False
941,2021-09-25,2,07:38,10:13,2459482.8183750445,2459482.9261383526,False,False
942,2021-09-25,3,10:13,12:48,2459482.9261383526,2459483.0339016607,False,False
943,2021-09-25,4,12:48,15:23,2459483.0339016607,2459483.141664969,True,False
944,2021-09-26,1,05:02,07:37,2459483.709977876,2459483.8179384586,True,True
945,2021-09-26,2,07:37,10:13,2459483.8179384586,2459483.9258990414,True,False
946,2021-09-26,3,10:13,12:48,2459483.9258990414,2459484.0338596236,False,False
947,2021-09-26,4,12:48,15:24,2459484.0338596236,2459484.1418202063,False,False
948,2021-09-27,1,05:01,07:37,2459484.709348171,2459484.8175051413,True,True
949,2021-09-27,2,07:37,10:12,2459484.8175051413,2459484.925662111,True,False
950,2021-09-27,3,10:12,12:48,2459484.925662111,2459485.0338190813,False,False
951,2021-09-27,4,12:48,15:24,2459485.0338190813,2459485.141976051,False,False
952,2021-09-28,1,05:00,07:36,2459485.70872294,2459485.81707538,True,True
953,2021-09-28,2,07:36,10:12,2459485.81707538,2459485.9254278196,False,False
954,2021-09-28,3,10:12,12:48,2459485.9254278196,2459486.033780259,False,False
955,2021-09-28,4,12:48,15:24,2459486.033780259,2459486.142132699,False,False
956,2021-09-29,1,04:59,07:35,2459486.7081024987,2459486.8166494593,True,True
957,2021-09-29,2,07:35,10:12,2459486.8166494593,2459486.92519642,False,False
958,2021-09-29,3,10:12,12:48,2459486.92519642,2459487.03374338,False,False
959,2021-09-29,4,12:48,15:24,2459487.03374338,2459487.1422903407,False,False
960,2021-09-30,1,04:58,07:35,2459487.7074873466,2459487.8162277997,False,True
961,2021-09-30,2,07:35,10:11,2459487.8162277997,2459487.9249682534,False,True
962,2021-09-30,3,10:11,12:48,2459487.9249682534,2459488.0337087065,False,False
963,2021-09-30,4,12:48,15:25,2459488.0337087065,2459488.1424491596,True,False
964,2021-10-01,1,04:57,07:34,2459488.7068775077,2459488.8158104643,True,True
965,2021-10-01,2,07:34,10:11,2459488.8158104643,2459488.9247434204,False,True
966,2021-10-01,3,10:11,12:48,2459488.9247434204,2459489.0336763766,False,False
967,2021-10-01,4,12:48,15:25,2459489.0336763766,2459489.142609333,False,False
968,2021-10-02,1,04:57,07:34,2459489.706273259,2459489.8153977017,True,True
969,2021-10-02,2,07:34,10:11,2459489.8153977017,2459489.9245221443,True,True
970,2021-10-02,3,10:11,12:48,2459489.9245221443,2459490.033646587,False,False
971,2021-10-02,4,12:48,15:25,2459490.033646587,2459490.1427710294,False,False
972,2021-10-03,1,04:56,07:33,2459490.705674892,2459490.8149897708,True,True
973,2021-10-03,2,07:33,10:10,2459490.8149897708,2459490.92430465,False,True
974,2021-10-03,3,10:10,12:48,2459490.92430465,2459491.033619529,False,True
975,2021-10-03,4,12:48,15:25,2459491.033619529,2459491.142934408,False,False
976,2021-10-04,1,04:55,07:33,2459491.705082687,2459491.8145869197,True,True
977,2021-10-04,2,07:33,10:10,2459491.8145869197,2459491.924091153,True,True
978,2021-10-04,3,10:10,12:48,2459491.924091153,2459492.0335953855,False,True
979,2021-10-04,4,12:48,15:26,2459492.0335953855,2459492.143099618,False,False
980,2021-10-05,1,04:54,07:32,2459492.704496916,2459492.814189386,False,True
981,2021-10-05,2,07:32,10:10,2459492.814189386,2459492.923881856,False,True
982,2021-10-05,3,10:10,12:48,2459492.923881856,2459493.033574326,False,True
983,2021-10-05,4,12:48,15:26,2459493.033574326,2459493.1432667957,False,True
984,2021-10-06,1,04:53,07:31,2459493.703917837,2459493.8137973943,False,True
985,2021-10-06,2,07:31,10:10,2459493.8137973943,2459493.923676952,False,True
986,2021-10-06,3,10:10,12:48,2459493.923676952,2459494.0335565093,False,True
987,2021-10-06,4,12:48,15:26,2459494.0335565093,2459494.143436067,False,True
988,2021-10-07,1,04:52,07:31,2459494.7033456997,2459494.8134111622,False,True
989,2021-10-07,2,07:31,10:09,2459494.8134111622,2459494.923476625,False,True
990,2021-10-07,3,10:09,12:48,2459494.923476625,2459495.0335420873,False,True
991,2021-10-07,4,12:48,15:26,2459495.0335420873,2459495.14360755,False,True
992,2021-10-08,1,04:52,07:30,2459495.7027807464,2459495.813030899,True,False
993,2021-10-08,2,07:30,10:09,2459495.813030899,2459495.9232810517,True,True
994,2021-10-08,3,10:09,12:48,2459495.9232810517,2459496.033531204,False,True
995,2021-10-08,4,12:48,15:27,2459496.033531204,2459496.1437813565,False,True
996,2021-10-09,1,04:51,07:30,2459496.7022232185,2459496.8126568138,True,False
997,2021-10-09,2,07:30,10:09,2459496.8126568138,2459496.923090409,False,True
998,2021-10-09,3,10:09,12:48,2459496.923090409,2459497.033524004,False,True
999,2021-10-09,4,12:48,15:27,2459497.033524004,2459497.143957599,False,True
1000,2021-10-10,1,04:50,07:29,2459497.7016733605,2459497.812289119,False,False
1001,2021-10-10,2,07:29,10:08,2459497.812289119,2459497.9229048775,False,True
1002,2021-10-10,3,10:08,12:48,2459497.9229048775,2459498.033520636,False,True
1003,2021-10-10,4,12:48,15:27,2459498.033520636,2459498.1441363944,True,True
1004,2021-10-11,1,04:49,07:29,2459498.701131259,2459498.811927916,False,False
1005,2021-10-11,2,07:29,10:08,2459498.811927916,2459498.922724573,False,False
1006,2021-10-11,3,10:08,12:48,2459498.922724573,2459499.03352123,False,True
1007,2021-10-11,4,12:48,15:27,2459499.03352123,2459499.144317887,False,True
1008,2021-10-12,1,04:48,07:28,2459499.700597028,2459499.8115733583,False,False
1009,2021-10-12,2,07:28,10:08,2459499.8115733583,2459499.922549689,False,False
1010,2021-10-12,3,10:08,12:48,2459499.922549689,2459500.0335260197,False,True
1011,2021-10-12,4,12:48,15:28,2459500.0335260197,2459500.14450235,False,True
1012,2021-10-13,1,04:48,07:28,2459500.700071175,2459500.811225835,False,False
1013,2021-10-13,2,07:28,10:08,2459500.811225835,2459500.9223804944,False,False
1014,2021-10-13,3,10:08,12:48,2459500.9223804944,2459501.033535154,False,True
1015,2021-10-13,4,12:48,15:28,2459501.033535154,2459501.1446898137,True,True
1016,2021-10-14,1,04:47,07:27,2459501.699553982,2459501.8108855966,False,False
1017,2021-10-14,2,07:27,10:07,2459501.8108855966,2459501.9222172108,False,False
1018,2021-10-14,3,10:07,12:48,2459501.9222172108,2459502.0335488254,False,False
1019,2021-10-14,4,12:48,15:28,2459502.0335488254,2459502.1448804396,True,True
1020,2021-10-15,1,04:46,07:27,2459502.699045733,2459502.8105528993,False,False
1021,2021-10-15,2,07:27,10:07,2459502.8105528993,2459502.9220600654,False,False
1022,2021-10-15,3,10:07,12:48,2459502.9220600654,2459503.033567231,False,False
1023,2021-10-15,4,12:48,15:28,2459503.033567231,2459503.1450743973,True,True
1024,2021-10-16,1,04:45,07:26,2459503.698546718,2459503.810228004,False,False
1025,2021-10-16,2,07:26,10:07,2459503.810228004,2459503.9219092904,False,False
1026,2021-10-16,3,10:07,12:48,2459503.9219092904,2459504.0335905766,False,False
1027,2021-10-16,4,12:48,15:29,2459504.0335905766,2459504.145271863,False,False
1028,2021-10-17,1,04:45,07:26,2459504.698057224,2459504.8099111724,True,False
1029,2021-10-17,2,07:26,10:07,2459504.8099111724,2459504.9217651207,False,False
1030,2021-10-17,3,10:07,12:48,2459504.9217651207,2459505.033619069,False,False
1031,2021-10-17,4,12:48,15:29,2459505.033619069,2459505.1454730174,False,False
1032,2021-10-18,1,04:44,07:25,2459505.6975775403,2459505.8096026657,False,False
1033,2021-10-18,2,07:25,10:07,2459505.8096026657,2459505.921627791,False,False
1034,2021-10-18,3,10:07,12:48,2459505.921627791,2459506.033652916,False,False
1035,2021-10-18,4,12:48,15:29,2459506.033652916,2459506.1456780415,True,False
1036,2021-10-19,1,04:43,07:25,2459506.697107951,2459506.809302742,True,False
1037,2021-10-19,2,07:25,10:06,2459506.809302742,2459506.921497533,False,False
1038,2021-10-19,3,10:06,12:48,2459506.921497533,2459507.0336923236,False,False
1039,2021-10-19,4,12:48,15:30,2459507.0336923236,2459507.1458871146,False,False
1040,2021-10-20,1,04:43,07:24,2459507.696648739,2459507.809011657,True,False
